SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
92,9 / 10 / 2020,Mera Bharat Mahaan | John Abraham | India Fights Corona | Stay Home | Stay Safe|T/Series,363,45744596,99459,6916,1004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1093
93,8 / 10 / 2020,"Lyrical: ""It's A Game"" | Game | Abhishek Bachchan, Kangana Ranaut, Sarah/Jane Dias",398,29195798,61769,8620,1083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1351
94,8 / 10 / 2020,"Lyrical: Dag Mag Dag Mag | 3 Bachelors | Sharman Joshi, Raima Sen, Riya Sen | Shaan, Sunidhi Chauhan",249,19177144,28414,9761,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1147
95,8 / 10 / 2020,"Lyrical: Bittoo Sabki Lega | Bittoo Boss | Pulkit Samrat, Amita Pathak | Raghav Sachar",338,67891678,30704,2745,1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1455
96,8 / 10 / 2020,"Song Teaser: Bewafai | Rochak Kohli Feat.Sachet Tandon |Mr. Faisu,Musskan, Aadil |Song Out â–º20 April",320,35516748,44659,4774,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1049
97,7 / 10 / 2020,"Lyrical: Good Night | Ferrari Ki Sawaari | Sharman Joshi, Boman Irani | Priyani Vani Pandit | Pritam",368,65520782,66470,9754,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102
98,7 / 10 / 2020,"Lyrical:""Dil Kanch Sa"" | Hate Story | Paoli Dam | Nikhil Dwivedi | Harshit Saxena | Krishna Buera",225,36699665,25024,6124,1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,498
99,7 / 10 / 2020,"Lyrical: Masakali 2.0 | A.R. Rahman | Sidharth Malhotra,Tara Sutaria | Tulsi K, Sachet T | Tanishk B",180,11777432,67930,4683,1747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,719
100,7 / 10 / 2020,"LYRICAL: Maara Re | Ferrari Ki Sawaari | Sharman Joshi,Boman Irani | Pritam",412,23781527,68044,5119,941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,854
101,6 / 10 / 2020,Lyrical: Hum Toh Hain Cappuccino (U.P. Bihar Lootne) | Kyaa Super Kool Hain Hum,263,69626662,95064,7915,1945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688
102,6 / 10 / 2020,"Lyrical: ""Oh Girl You're Mine""| Housefull | Akshay Kumar, Deepika Padukone |Shankar/ Ehsaan/Loy",280,16433381,71136,6661,715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231
103,6 / 10 / 2020,Moscow Mashuka: YO YO Honey Singh Feat. Neha Kakkar | Bhushan Kumar | T/Series,418,53363738,48199,9818,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,347
104,6 / 10 / 2020,"Lyrical: O Bekhabar | Action Replayy | Akshay Kumar,Aishwarya Ray Bachchan | Shreya Ghoshal | Pritam",403,75175416,16295,4692,1046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1175
105,5 / 10 / 2020,"Lyrical: Loser | Housefull | Akshay Kumar | Shankar/Ehsaan/Loy |Vivinenne Pocha,Amitabh Bhattacharya",283,43803018,68513,5252,480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1068
106,5 / 10 / 2020,"Lyrical : Phir Dekhiye | Rock On | Arjun Rampal, Farhan Akhtar, Prachi Desai | Shankar/Ehsaan/Loy",380,63385894,94499,2670,503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,366
107,5 / 10 / 2020,"Lyrical : Jalwa | Wanted | Salman Khan, Anil Kapoor, Govinda,Prabhu Devaa | Sajid/ Wajid",186,25201784,88190,9177,1897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,628
108,5 / 10 / 2020,Lyrical : Masha Allah | Karzzzz | Himesh Reshammiya,381,66564488,14710,2270,1665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,831
109,4 / 10 / 2020,Lyrical: Nazrein Milaana Nazrein Churaana | Jaane Tu Ya Jaane Na | Imran Khan | Genelia D'Souza,412,66967452,85338,6318,1284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116
110,4 / 10 / 2020,Mahamrityunjaya Mantra | Shekhar Ravjiani | Bhushan Kumar | T/Series,373,38170946,88501,1825,1141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133
111,4 / 10 / 2020,"Lyrical: Soni De Nakhre | Partner | Govinda, Salman Khan, Katrina Kaif | Sajid / Wajid",260,10130081,86414,5437,1107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,661
112,4 / 10 / 2020,"Lyrical: Le Le Mazaa Le | Wanted | Salman Khan, Ayesha Takia | Sajid /Wajid",335,40558188,83710,3426,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1335
113,3 / 10 / 2020,"First Look: Moscow Suka | Yo Yo Honey Singh, Neha Kakkar | Bhushan Kumar | Video Releasing 14 April",305,58246741,35104,4832,1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,698
114,3 / 10 / 2020,The Care Concert | PM CARES FUND | T/Series | Red FM,392,13100660,17996,7638,662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157
115,3 / 10 / 2020,"Lyrical: Pichle Saat Dinon Mein | Rock On | Farhan Akhtar, Prachi Desai | Shankar/Ehsaan/Loy",371,38258724,33290,6615,1178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106
116,3 / 10 / 2020,"Lyrical: Ishq Vishq | Wanted | Salman Khan,Ayesha Takia | Kamaal Khan, Sunidhi Chauhan | Sajid/Wajid",278,10546796,21447,7323,1797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539
117,2 / 10 / 2020,"Lyrical: Ye Tumhari Meri Baatein | Rock On | Farhan Akhtar, Prachi Desai | Shankar Ehsaan Loy",330,22997338,14112,2373,1581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,423
118,2 / 10 / 2020,"Masakali 2.0 | A R Rahman | Sidharth Malhotra,Tara Sutaria | Tulsi Kumar, Sachet Tandon",216,56890184,21624,5218,436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1273
119,2 / 10 / 2020,"Lyrical: SAKHIYA | BHOOL BHULAIYAA | Ameesha Patel, Shiney Ahuja, Akshay Kumar | Tulsi Kumar |Pritam",280,59649964,22469,2043,809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74
120,2 / 10 / 2020,Lyrical: Kabhi Kabhi Aditi Zindagi | Jaane Tu Ya Jaane Na | A.R. Rahman | Rashid Ali,325,28917835,22450,5842,1342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,619
121,1 / 10 / 2020,"Ankhiyon Se Goli Mare REMIX / By DJ Yogii | Kartik Aaryan, Bhumi Pednekar, Ananya Panday",211,14128224,73865,5203,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1166
122,1 / 10 / 2020,"Teaser: Masakali 2.0 | A R Rahman | Sidharth Malhotra,Tara Sutaria | Tulsi Kumar, Sachet Tandon",381,64688358,85593,3572,508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,796
123,1 / 10 / 2020,Lyrical: Do U Wanna Partner | Partner | Salman Khan | Govinda,283,38027330,25292,2072,1504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,595
124,1 / 10 / 2020,"Lyrical: Pappu Can't Dance | Jaane Tu Ya Jaane Na | Imran Khan, Genelia Dsouza | A.R. Rahman",261,22659684,24303,9885,1762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,677
125,30 / 9 / 2020,"Lyrical: Mere Dholna | Bhool Bhulaiyaa | Vidya Balan | Shreya Ghoshal, M.G. Sreekumar | Pritam",326,75578478,15420,7881,1478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1073
126,30 / 9 / 2020,"Lyrical: Allah Hafiz | Bhool Bhulaiyaa | Akshay Kumar, Vidya Balan | K.K. | Pritam",262,12380157,62784,7031,1458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1447,794
127,30 / 9 / 2020,"Lyrical : Love Me Love Me | Wanted | Salman Khan | Ayesha Takia | Wajid, Amrita Kak | Sajid/Wajid",318,53668721,71904,2426,991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,834,982
128,30 / 9 / 2020,Behind the Scenes | Phir Na Milen Kabhi Reprise | Tulsi Kumar | T/Series Acoustics | Love Song 2020,208,37287587,36797,9022,1896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,520,282
129,29 / 9 / 2020,"Lyrical: Tum Ho Toh | Rock On | Arjun Rampal, Farhan Akhtar | Shankar/Ehsaan/Loy",297,69992457,64414,8630,1360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,729,1480
130,29 / 9 / 2020,"Lyrical: Lets Rock Soniye | Bhool Bhulaiyaa | Akshay Kumar,Vidya Balan | Tulsi Kumar, Shaan | Pritam",266,45653030,22231,7007,1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1210,891
131,29 / 9 / 2020,Super 7 : Best Of JUBIN NAUTIYAL Songs | Video Jukebox | Latest Hindi Romantic Songs,342,33133593,32762,2737,987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,678,622
132,29 / 9 / 2020,"LYRICAL: PAPA JAG JAYEGA |Housefull |Akshay Kumar, Ritesh Deshmukh, Deepika Padukone, Lara Dutta",385,44791779,33784,6011,1019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,417,1255
133,28 / 9 / 2020,"Lyrical: Zor Ka Jhatka | Action Replayy |Akshay Kumar,Aishwarya Rai Bachchan | Daler Mehndi, Richa S",363,49537225,63238,3148,460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1276,122
134,28 / 9 / 2020,"Lyrical: I Don't Know What To Do | Housefull | Akshay Kumar | Shabbir Kumar, Sunidhi Chauhan",363,12040070,52742,9810,586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1143,1313
135,28 / 9 / 2020,Lyrical: Mala Jau De | Ferrari Ki Sawaari | Vidya Balan | Urmila Dhangar | Pritam,420,39373184,27855,6191,1105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1220,1461
136,28 / 9 / 2020,"Lyrical :Ferrari Ki Sawaari Title Song | Sharman Joshi | Pritam | Shaan, Boman Irani, Aayush Phukan",233,68339148,80131,6829,1385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,857,590
137,27 / 9 / 2020,Lyrical: Dil Garden Garden Ho Gaya | Kyaa Super Kool Hain Hum | Vishal Dadlani,249,18552132,97247,7288,618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1175,114
138,27 / 9 / 2020,Jinke Liye (Official Video) | Neha Kakkar Feat. Jaani | B Praak | Arvindr Khaira | Bhushan Kumar,306,15147504,55573,3023,1363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1358,958
139,27 / 9 / 2020,"Lyrical: Sajda | Bhool Bhulaiyaa | Shiney Ahuja, Vidya Balan, Akshay Kumar | K.K. | Pritam",370,19594904,71428,8111,602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,474,1073
140,27 / 9 / 2020,"Lyrical: Rehnuma | Blue | Sonu Nigam,Shreya Ghoshal |A.R. Rahman| Akshay Kumar,Zayed Khan,Lara Dutta",264,46319887,67735,7229,612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1439,677
141,26 / 9 / 2020,"Lyrical: Labon Ko | Bhool Bhulaiyaa | Pritam | K.K.| Akshay Kumar, Shiney Ahuja, Vidya Balan",383,17722936,27040,4448,1753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,579,1269
142,26 / 9 / 2020,"Lyrical: Bichua | 1920 | Adnan Sami | Rajneesh Duggal, Adah Sharma | Shubha Mudgal",285,10002443,13277,7230,1393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1447,986
143,26 / 9 / 2020,"Lyrical : AAPKA KYA HOGA (DHANNO) | Housefull | Akshay Kumar | Mika Singh, Sunidhi Chauhan",276,25239680,45243,3239,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,962,467
144,26 / 9 / 2020,Tulsi Kumar: Phir Na Milen Kabhi Reprise | T/Series Acoustics | Love Song 2020 | T/Series,411,55706066,75632,2604,334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,399
145,25 / 9 / 2020,Teaser: Phir Na Milen Kabhi Reprise Version | Tulsi Kumar | Song Releasing on 30 March 2020,260,71664763,36897,5943,1755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,264,415
146,25 / 9 / 2020,"Lyrical: Bhool Bhulaiyaa Title Track | Akshay Kumar, Vidya Balan | Neeraj Shridhar | Pritam",329,36063391,79766,1764,529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1331,626
147,25 / 9 / 2020,"A R Rahman: Genda Phool Lyrical Video | Delhi 6 | Abhishek Bachchan, Sonam Kapoor",414,58897919,91962,3600,1829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1265,275
148,25 / 9 / 2020,LOCA Lyrical | Yo Yo Honey Singh | Bhushan Kumar | New Song 2020 | T/Series,200,25003621,37783,8937,1022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,681,448
149,24 / 9 / 2020,"Lyrical: Mere Angne Mein |Jacqueline F,Asim R| Neha K, Raja H, Tanishk B | Radhika/Vinay | Bhushan K",279,51025611,84306,3763,555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,147
150,24 / 9 / 2020,"Lyrical: AAJ DIL GUSTAKH HAI | Sanjay Dutt ,Lara Dutta |Sukhwinder Singh,Shreya Ghoshal |A.R. Rahman",274,25201346,68752,1635,1365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1221,761
151,24 / 9 / 2020,Lyrical: Luck Di Kasam | Ramji Gulati | Avneet Kaur | Siddharth Nigam | Vikram Nagi | Mack,226,66710053,29493,3323,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1144,1093
152,24 / 9 / 2020,"Lyrical: Yaar Mila Tha | A.R. Rahman | Sanjay Dutt, Akshay Kumar, Zayed Khan , Lara Dutta",197,16410955,58184,2688,637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,390,1442
153,23 / 9 / 2020,"LYRICAL: Fiqrana | Blue | Akshay Kumar, Sanjay Dutt | Vijay Prakash, Shreya Ghoshal | A.R. Rahman",408,42986302,42543,7528,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,862
154,23 / 9 / 2020,"Lyrical: BLUE THEME | Akshay Kumar, Katrina Kaif & Lara Dutta | A.R. Rahman",214,19499614,42443,8233,1066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,423,1263
155,23 / 9 / 2020,Lyrical: Bhoola Tujhe | Blue | Katrina Kaif | Akshay Kumar | Rashid Ali | A.R. Rahman,346,9057954,20458,6790,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1437,164
156,23 / 9 / 2020,"LYRICAL: Chiggy Wiggy | Blue | Kylie Minogue, Akshay Kumar | Sonu Nigam | A.R. Rahman",269,32028909,36244,8280,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,317,252
157,22 / 9 / 2020,Let's Stay Safe & Fight Together | War Against Virus,307,13522763,52366,4346,1644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,211
158,22 / 9 / 2020,Tulsi Kumar Mashup | DJ YOGII | Best Hindi Romantic Songs | Hindi Love Songs | T/Series,225,20861934,94910,6981,1844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,870
159,22 / 9 / 2020,Best of Sizzling Disha Patani Songs | Video Jukebox | Latest Hindi Songs 2020 | T/Series,369,45684588,55604,5116,1918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,482,1066
160,22 / 9 / 2020,"SURMA SURMA Lyrical | Guru Randhawa Feat.Jay Sean | Larissa Bonesi, Vee,DirectorGifty| Bhushan Kumar",366,46862719,15919,8750,263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1213,48
161,21 / 9 / 2020,"Laadki LYRICAL | Angrezi Medium | Irrfan, Kareena, Radhika | Rekha Bhardwaj, Sachin/Jigar",356,61594767,85584,4840,1555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,602,748
162,21 / 9 / 2020,HIT OF TANISHK BAGCHI | Audio Jukebox | Latest Hindi Bollywood Songs | T/Series,199,16262132,90487,4033,1908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187,154
163,21 / 9 / 2020,"Lyrical: Faaslon Mein | Baaghi 3 | Tiger Shroff, Shraddha Kapoor | Sachet/Parampara",251,74890138,46901,7357,1530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,987,672
164,21 / 9 / 2020,Lyrical: Tujhe Rab Mana | Tiger Shroff | Shraddha Kapoor | Rochak Kohli Feat. Shaan,358,51750244,87060,2529,1658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,557,867
165,20 / 9 / 2020,"Full Video: Get Ready to Fight Reloaded | Baaghi 3 | Tiger S, Shraddha K| Pranaay, Siddharth Basrur",412,60582219,71706,5177,1666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,465
166,20 / 9 / 2020,"Full Video: Faaslon Mein | Baaghi 3 | Tiger Shroff, Shraddha Kapoor | Sachet/Parampara",375,36241734,96171,1325,1731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,1240
167,20 / 9 / 2020,Full Video: Do You Love Me | Baaghi 3 | Disha Patani | Tiger S | RenÃ© Bendali | Tanishk B | Nikhita,311,73157514,15483,5072,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1076,1432
168,20 / 9 / 2020,"Full Video: BHANKAS | Baaghi 3 | Tiger S,Shraddha K |Bappi Lahiri,Dev Negi,Jonita Gandhi | Tanishk B",316,17600478,39957,3429,1938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1491,221
169,19 / 9 / 2020,"Full Video: Dus Bahane 2.0 | Baaghi 3 | Vishal & Shekhar FEAT. KK, Shaan & Tulsi K | Tiger, Shraddha",235,15622284,44491,7182,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1455
170,19 / 9 / 2020,"LYRICAL: Get Ready to Fight Reloaded | Baaghi 3 |Tiger Shroff, Shraddha Kapoor | Pranaay,Siddharth B",208,33674871,50915,3779,348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1375,1265
171,19 / 9 / 2020,"Full Album: MALANG Audio Jukebox | Aditya Roy Kapur, Disha Patani, Anil Kapoor, Kunal Khemu",247,29746872,90446,9568,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,741,818
172,19 / 9 / 2020,LYRICAL: Tu Yaad Aya Video | Adnan Sami |Adah Sharma | Lo Jill | Kunaal Vermaa | Bhushan Kumar,215,26523874,27061,7767,553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,1325
173,18 / 9 / 2020,"Making of Mile Sur | Street Dancer 3D | Varun, Shraddha, Prabhu D",398,53912073,55632,8627,715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1441,649
174,18 / 9 / 2020,"Making Of Bezubaan Kab Se | Street Dancer 3D | Varun D | Siddharth B, Jubin N, Sachin/Jigar",207,21970787,66950,2629,844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,757,358
175,18 / 9 / 2020,"Full Audio: Laadki | Angrezi Medium | Irrfan, Kareena, Radhika | Rekha Bhardwaj, Sachin/Jigar",235,33102578,15118,2055,1053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1374,1024
176,18 / 9 / 2020,Full Video: Dancing In The Sun | THAPPAD | Taapsee Pannu | Sharvi Yadav | Anurag Saikia,386,71669414,88757,8554,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1363,249
177,17 / 9 / 2020,Full Video: Hayo Rabba | THAPPAD | Taapsee Pannu | Suvarna Tiwari | Anurag Saikia | Movie In Cinemas,310,60764789,55240,6675,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,744,814
178,17 / 9 / 2020,LYRICAL: Dancing In The Sun | THAPPAD | Taapsee Pannu | Sharvi Yadav | Anurag Saikia,190,27090193,55942,1717,1636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,863,770
179,17 / 9 / 2020,FULL VIDEO: Ek Tukda Dhoop | THAPPAD | Taapsee Pannu | Raghav Chaitanya | Anurag Saikia,314,58160190,87791,2977,1499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,955,1118
